Time Stamp,Name,Load
01/01/2004 07:47:47,CENTRL,1520
01/01/2004 07:47:47,DUNWOD,513
01/01/2004 07:47:47,GENESE,876
01/01/2004 07:47:47,HUD VL,954
01/01/2004 07:47:47,MHK VL,593
01/01/2004 07:47:47,MILLWD,198
01/01/2004 07:47:47,N.Y.C._LONGIL,6098
01/01/2004 07:47:47,NORTH,640
01/01/2004 07:47:47,WEST,1458
01/01/2004 07:52:47,CAPITL,962
01/01/2004 07:52:47,CENTRL,1522
01/01/2004 07:52:47,DUNWOD,519
01/01/2004 07:52:47,GENESE,871
01/01/2004 07:52:47,HUD VL,949
01/01/2004 07:52:47,MHK VL,599
01/01/2004 07:52:47,MILLWD,199
01/01/2004 07:52:47,N.Y.C._LONGIL,6105
01/01/2004 07:52:47,NORTH,643
01/01/2004 07:52:47,WEST,1414
01/01/2004 07:55:17,CAPITL,971
01/01/2004 07:55:17,CENTRL,1526
01/01/2004 07:55:17,DUNWOD,519
01/01/2004 07:55:17,GENESE,877
01/01/2004 07:55:17,HUD VL,958
01/01/2004 07:55:17,MHK VL,606
01/01/2004 07:55:17,MILLWD,201
01/01/2004 07:55:17,N.Y.C._LONGIL,6135
01/01/2004 07:55:17,NORTH,646
01/01/2004 07:55:17,WEST,1472
01/01/2004 08:00:00,CAPITL,960
01/01/2004 08:00:00,CENTRL,1529
01/01/2004 08:00:00,DUNWOD,518
01/01/2004 08:00:00,GENESE,878
01/01/2004 08:00:00,HUD VL,962
01/01/2004 08:00:00,MHK VL,602
01/01/2004 08:00:00,MILLWD,207
01/01/2004 08:00:00,N.Y.C._LONGIL,6127
01/01/2004 08:00:00,NORTH,668
01/01/2004 08:00:00,WEST,1467
01/01/2004 08:00:47,CAPITL,991
01/01/2004 08:00:47,CENTRL,1548
01/01/2004 08:00:47,DUNWOD,520
01/01/2004 08:00:47,GENESE,869
01/01/2004 08:00:47,HUD VL,980
01/01/2004 08:00:47,MHK VL,592
01/01/2004 08:00:47,MILLWD,205
01/01/2004 08:00:47,N.Y.C._LONGIL,6142
01/01/2004 08:00:47,NORTH,638
01/01/2004 08:00:47,WEST,1453
01/01/2004 08:05:17,CAPITL,995
01/01/2004 08:05:17,CENTRL,1547
01/01/2004 08:05:17,DUNWOD,531
01/01/2004 08:05:17,GENESE,869
01/01/2004 08:05:17,HUD VL,969
01/01/2004 08:05:17,MHK VL,617
01/01/2004 08:05:17,MILLWD,200
01/01/2004 08:05:17,N.Y.C._LONGIL,6156
01/01/2004 08:05:17,NORTH,653
01/01/2004 08:05:17,WEST,1474
01/01/2004 08:10:17,CAPITL,991
01/01/2004 08:10:17,CENTRL,1547
01/01/2004 08:10:17,DUNWOD,527
01/01/2004 08:10:17,GENESE,871
01/01/2004 08:10:17,HUD VL,968
01/01/2004 08:10:17,MHK VL,610
01/01/2004 08:10:17,MILLWD,205
01/01/2004 08:10:17,N.Y.C._LONGIL,6192
01/01/2004 08:10:17,NORTH,651
01/01/2004 08:10:17,WEST,1462
01/01/2004 08:11:47,CAPITL,977
01/01/2004 08:11:47,CENTRL,1544
01/01/2004 08:11:47,DUNWOD,533
01/01/2004 08:11:47,GENESE,870
01/01/2004 08:11:47,HUD VL,958
01/01/2004 08:11:47,MHK VL,620
01/01/2004 08:11:47,MILLWD,203
01/01/2004 08:11:47,N.Y.C._LONGIL,6182
01/01/2004 08:11:47,NORTH,651
01/01/2004 08:11:47,WEST,1476
01/01/2004 08:16:47,CAPITL,984
01/01/2004 08:16:47,CENTRL,1569
01/01/2004 08:16:47,DUNWOD,530
01/01/2004 08:16:47,GENESE,871
01/01/2004 08:16:47,HUD VL,980
01/01/2004 08:16:47,MHK VL,612
01/01/2004 08:16:47,MILLWD,202
01/01/2004 08:16:47,N.Y.C._LONGIL,6190
01/01/2004 08:16:47,NORTH,651
01/01/2004 08:16:47,WEST,1471
01/01/2004 08:18:17,CAPITL,1001
01/01/2004 08:18:17,CENTRL,1566
01/01/2004 08:18:17,DUNWOD,530
01/01/2004 08:18:17,GENESE,875
01/01/2004 08:18:17,HUD VL,979
01/01/2004 08:18:17,MHK VL,623
01/01/2004 08:18:17,MILLWD,207
01/01/2004 08:18:17,N.Y.C._LONGIL,6220
01/01/2004 08:18:17,NORTH,647
01/01/2004 08:18:17,WEST,1461
01/01/2004 08:23:17,CAPITL,982
01/01/2004 08:23:17,CENTRL,1554
01/01/2004 08:23:17,DUNWOD,534
01/01/2004 08:23:17,GENESE,877
01/01/2004 08:23:17,HUD VL,969
01/01/2004 08:23:17,MHK VL,627
01/01/2004 08:23:17,MILLWD,208
01/01/2004 08:23:17,N.Y.C._LONGIL,6223
01/01/2004 08:23:17,NORTH,653
01/01/2004 08:23:17,WEST,1474
01/01/2004 08:24:47,CAPITL,1000
01/01/2004 08:24:47,CENTRL,1556
01/01/2004 08:24:47,DUNWOD,534
01/01/2004 08:24:47,GENESE,883
01/01/2004 08:24:47,HUD VL,985
01/01/2004 08:24:47,MHK VL,620
01/01/2004 08:24:47,MILLWD,202
01/01/2004 08:24:47,N.Y.C._LONGIL,6222
01/01/2004 08:24:47,NORTH,654
01/01/2004 08:24:47,WEST,1467
01/01/2004 08:29:47,CAPITL,997
01/01/2004 08:29:47,CENTRL,1570
01/01/2004 08:29:47,DUNWOD,531
01/01/2004 08:29:47,GENESE,882
01/01/2004 08:29:47,HUD VL,996
01/01/2004 08:29:47,MHK VL,628
01/01/2004 08:29:47,MILLWD,204
01/01/2004 08:29:47,N.Y.C._LONGIL,6221
01/01/2004 08:29:47,NORTH,653
01/01/2004 08:29:47,WEST,1468
01/01/2004 08:31:17,CAPITL,1009
01/01/2004 08:31:17,CENTRL,1582
01/01/2004 08:31:17,DUNWOD,528
01/01/2004 08:31:17,GENESE,888
01/01/2004 08:31:17,HUD VL,1010
01/01/2004 08:31:17,MHK VL,639
01/01/2004 08:31:17,MILLWD,205
01/01/2004 08:31:17,N.Y.C._LONGIL,6240
01/01/2004 08:31:17,NORTH,645
01/01/2004 08:31:17,WEST,1469
01/01/2004 08:36:17,CAPITL,1003
01/01/2004 08:36:17,CENTRL,1577
01/01/2004 08:36:17,DUNWOD,533
01/01/2004 08:36:17,GENESE,891
01/01/2004 08:36:17,HUD VL,1004
01/01/2004 08:36:17,MHK VL,637
01/01/2004 08:36:17,MILLWD,209
01/01/2004 08:36:17,N.Y.C._LONGIL,6247
01/01/2004 08:36:17,NORTH,652
01/01/2004 08:36:17,WEST,1443
01/01/2004 08:37:47,CAPITL,1011
01/01/2004 08:37:47,CENTRL,1579
01/01/2004 08:37:47,DUNWOD,537
01/01/2004 08:37:47,GENESE,898
01/01/2004 08:37:47,HUD VL,991
01/01/2004 08:37:47,MHK VL,646
01/01/2004 08:37:47,MILLWD,206
01/01/2004 08:37:47,N.Y.C._LONGIL,6278
01/01/2004 08:37:47,NORTH,648
01/01/2004 08:37:47,WEST,1475
01/01/2004 08:42:47,CAPITL,1020
01/01/2004 08:42:47,CENTRL,1584
01/01/2004 08:42:47,DUNWOD,531
01/01/2004 08:42:47,GENESE,904
01/01/2004 08:42:47,HUD VL,996
01/01/2004 08:42:47,MHK VL,648
01/01/2004 08:42:47,MILLWD,206
01/01/2004 08:42:47,N.Y.C._LONGIL,6289
01/01/2004 08:42:47,NORTH,652
01/01/2004 08:42:47,WEST,1491
01/01/2004 08:47:47,CAPITL,1026
01/01/2004 08:47:47,CENTRL,1594
01/01/2004 08:47:47,DUNWOD,541
01/01/2004 08:47:47,GENESE,915
01/01/2004 08:47:47,HUD VL,990
01/01/2004 08:47:47,MHK VL,654
01/01/2004 08:47:47,MILLWD,210
01/01/2004 08:47:47,N.Y.C._LONGIL,6298
01/01/2004 08:47:47,NORTH,659
01/01/2004 08:47:47,WEST,1486
01/01/2004 08:52:47,CAPITL,1037
01/01/2004 08:52:47,CENTRL,1615
01/01/2004 08:52:47,DUNWOD,537
01/01/2004 08:52:47,GENESE,910
01/01/2004 08:52:47,HUD VL,1005
01/01/2004 08:52:47,MHK VL,652
01/01/2004 08:52:47,MILLWD,210
01/01/2004 08:52:47,N.Y.C._LONGIL,6334
01/01/2004 08:52:47,NORTH,647
01/01/2004 08:52:47,WEST,1489
01/01/2004 08:55:17,CAPITL,964
01/01/2004 08:55:17,CENTRL,1595
01/01/2004 08:55:17,DUNWOD,543
01/01/2004 08:55:17,GENESE,895
01/01/2004 08:55:17,HUD VL,938
01/01/2004 08:55:17,MHK VL,633
01/01/2004 08:55:17,MILLWD,212
01/01/2004 08:55:17,N.Y.C._LONGIL,6325
01/01/2004 08:55:17,NORTH,635
01/01/2004 08:55:17,WEST,1467
01/01/2004 09:00:00,CAPITL,1046
01/01/2004 09:00:00,CENTRL,1628
01/01/2004 09:00:00,DUNWOD,541
01/01/2004 09:00:00,GENESE,911
01/01/2004 09:00:00,HUD VL,1027
01/01/2004 09:00:00,MHK VL,647
01/01/2004 09:00:00,MILLWD,219
01/01/2004 09:00:00,N.Y.C._LONGIL,6360
01/01/2004 09:00:00,NORTH,651
01/01/2004 09:00:00,WEST,1506
01/01/2004 09:00:47,CAPITL,1068
01/01/2004 09:00:47,CENTRL,1618
01/01/2004 09:00:47,DUNWOD,541
01/01/2004 09:00:47,GENESE,909
01/01/2004 09:00:47,HUD VL,1046
01/01/2004 09:00:47,MHK VL,655
01/01/2004 09:00:47,MILLWD,208
01/01/2004 09:00:47,N.Y.C._LONGIL,6363
01/01/2004 09:00:47,NORTH,656
01/01/2004 09:00:47,WEST,1509
01/01/2004 09:05:17,CAPITL,1025
01/01/2004 09:05:17,CENTRL,1634
01/01/2004 09:05:17,DUNWOD,542
01/01/2004 09:05:17,GENESE,926
01/01/2004 09:05:17,HUD VL,1036
01/01/2004 09:05:17,MHK VL,639
01/01/2004 09:05:17,MILLWD,211
01/01/2004 09:05:17,N.Y.C._LONGIL,6380
01/01/2004 09:05:17,NORTH,666
01/01/2004 09:05:17,WEST,1482
01/01/2004 09:07:17,CAPITL,1062
01/01/2004 09:07:17,CENTRL,1624
01/01/2004 09:07:17,DUNWOD,551
01/01/2004 09:07:17,GENESE,915
01/01/2004 09:07:17,HUD VL,1015
01/01/2004 09:07:17,MHK VL,673
01/01/2004 09:07:17,MILLWD,219
01/01/2004 09:07:17,N.Y.C._LONGIL,6406
01/01/2004 09:07:17,NORTH,651
01/01/2004 09:07:17,WEST,1503
01/01/2004 09:10:47,CAPITL,1056
01/01/2004 09:10:47,CENTRL,1630
01/01/2004 09:10:47,DUNWOD,543
01/01/2004 09:10:47,GENESE,930
01/01/2004 09:10:47,HUD VL,1031
01/01/2004 09:10:47,MHK VL,663
01/01/2004 09:10:47,MILLWD,211
01/01/2004 09:10:47,N.Y.C._LONGIL,6402
01/01/2004 09:10:47,NORTH,654
01/01/2004 09:10:47,WEST,1483
01/01/2004 09:12:17,CAPITL,1073
01/01/2004 09:12:17,CENTRL,1646
01/01/2004 09:12:17,DUNWOD,564
01/01/2004 09:12:17,GENESE,930
01/01/2004 09:12:17,HUD VL,1022
01/01/2004 09:12:17,MHK VL,672
01/01/2004 09:12:17,MILLWD,215
01/01/2004 09:12:17,N.Y.C._LONGIL,6415
01/01/2004 09:12:17,NORTH,661
01/01/2004 09:12:17,WEST,1507
01/01/2004 09:17:17,CAPITL,1057
01/01/2004 09:17:17,CENTRL,1645
01/01/2004 09:17:17,DUNWOD,551
01/01/2004 09:17:17,GENESE,934
01/01/2004 09:17:17,HUD VL,1030
01/01/2004 09:17:17,MHK VL,668
01/01/2004 09:17:17,MILLWD,217
01/01/2004 09:17:17,N.Y.C._LONGIL,6416
01/01/2004 09:17:17,NORTH,659
01/01/2004 09:17:17,WEST,1513
01/01/2004 09:18:47,CAPITL,1079
01/01/2004 09:18:47,CENTRL,1649
01/01/2004 09:18:47,DUNWOD,556
01/01/2004 09:18:47,GENESE,939
01/01/2004 09:18:47,HUD VL,1031
01/01/2004 09:18:47,MHK VL,682
01/01/2004 09:18:47,MILLWD,219
01/01/2004 09:18:47,N.Y.C._LONGIL,6435
01/01/2004 09:18:47,NORTH,664
01/01/2004 09:18:47,WEST,1528
01/01/2004 09:23:47,CAPITL,1074
01/01/2004 09:23:47,CENTRL,1656
01/01/2004 09:23:47,DUNWOD,560
01/01/2004 09:23:47,GENESE,945
01/01/2004 09:23:47,HUD VL,1045
01/01/2004 09:23:47,MHK VL,689
01/01/2004 09:23:47,MILLWD,213
01/01/2004 09:23:47,N.Y.C._LONGIL,6458
01/01/2004 09:23:47,NORTH,655
01/01/2004 09:23:47,WEST,1507
01/01/2004 09:28:47,CAPITL,1083
01/01/2004 09:28:47,CENTRL,1654
01/01/2004 09:28:47,DUNWOD,568
01/01/2004 09:28:47,GENESE,946
01/01/2004 09:28:47,HUD VL,1041
01/01/2004 09:28:47,MHK VL,690
01/01/2004 09:28:47,MILLWD,212
01/01/2004 09:28:47,N.Y.C._LONGIL,6483
01/01/2004 09:28:47,NORTH,662
01/01/2004 09:28:47,WEST,1530
01/01/2004 09:33:47,CAPITL,1093
01/01/2004 09:33:47,CENTRL,1649
01/01/2004 09:33:47,DUNWOD,561
01/01/2004 09:33:47,GENESE,956
01/01/2004 09:33:47,HUD VL,1043
01/01/2004 09:33:47,MHK VL,693
01/01/2004 09:33:47,MILLWD,215
01/01/2004 09:33:47,N.Y.C._LONGIL,6501
01/01/2004 09:33:47,NORTH,652
01/01/2004 09:33:47,WEST,1533
01/01/2004 09:35:47,CAPITL,1098
01/01/2004 09:35:47,CENTRL,1674
01/01/2004 09:35:47,DUNWOD,561
01/01/2004 09:35:47,GENESE,966
01/01/2004 09:35:47,HUD VL,1037
01/01/2004 09:35:47,MHK VL,692
01/01/2004 09:35:47,MILLWD,221
01/01/2004 09:35:47,N.Y.C._LONGIL,6535
01/01/2004 09:35:47,NORTH,672
01/01/2004 09:35:47,WEST,1570
01/01/2004 09:40:47,CAPITL,1090
01/01/2004 09:40:47,CENTRL,1678
01/01/2004 09:40:47,DUNWOD,562
01/01/2004 09:40:47,GENESE,970
01/01/2004 09:40:47,HUD VL,1051
01/01/2004 09:40:47,MHK VL,704
01/01/2004 09:40:47,MILLWD,222
01/01/2004 09:40:47,N.Y.C._LONGIL,6578
01/01/2004 09:40:47,NORTH,662
01/01/2004 09:40:47,WEST,1551
01/01/2004 09:45:47,CAPITL,1109
01/01/2004 09:45:47,CENTRL,1679
01/01/2004 09:45:47,DUNWOD,566
01/01/2004 09:45:47,GENESE,976
01/01/2004 09:45:47,HUD VL,1071
01/01/2004 09:45:47,MHK VL,700
01/01/2004 09:45:47,MILLWD,214
01/01/2004 09:45:47,N.Y.C._LONGIL,6589
01/01/2004 09:45:47,NORTH,668
01/01/2004 09:45:47,WEST,1547
01/01/2004 09:50:47,CAPITL,1106
01/01/2004 09:50:47,CENTRL,1688
01/01/2004 09:50:47,DUNWOD,557
01/01/2004 09:50:47,GENESE,981
01/01/2004 09:50:47,HUD VL,1073
01/01/2004 09:50:47,MHK VL,707
01/01/2004 09:50:47,MILLWD,223
01/01/2004 09:50:47,N.Y.C._LONGIL,6630
01/01/2004 09:50:47,NORTH,664
01/01/2004 09:50:47,WEST,1538
01/01/2004 09:55:17,CAPITL,1109
01/01/2004 09:55:17,CENTRL,1683
01/01/2004 09:55:17,DUNWOD,571
01/01/2004 09:55:17,GENESE,984
01/01/2004 09:55:17,HUD VL,1072
01/01/2004 09:55:17,MHK VL,709
01/01/2004 09:55:17,MILLWD,217
01/01/2004 09:55:17,N.Y.C._LONGIL,6627
01/01/2004 09:55:17,NORTH,673
01/01/2004 09:55:17,WEST,1572
01/01/2004 10:00:00,CAPITL,1111
01/01/2004 10:00:00,CENTRL,1706
01/01/2004 10:00:00,DUNWOD,570
01/01/2004 10:00:00,GENESE,992
01/01/2004 10:00:00,HUD VL,1079
01/01/2004 10:00:00,MHK VL,702
01/01/2004 10:00:00,MILLWD,215
01/01/2004 10:00:00,N.Y.C._LONGIL,6638
01/01/2004 10:00:00,NORTH,670
01/01/2004 10:00:00,WEST,1584
01/01/2004 10:00:47,CAPITL,1136
01/01/2004 10:00:47,CENTRL,1696
01/01/2004 10:00:47,DUNWOD,575
01/01/2004 10:00:47,GENESE,1000
01/01/2004 10:00:47,HUD VL,1085
01/01/2004 10:00:47,MHK VL,712
01/01/2004 10:00:47,MILLWD,222
01/01/2004 10:00:47,N.Y.C._LONGIL,6665
01/01/2004 10:00:47,NORTH,664
01/01/2004 10:00:47,WEST,1553
01/01/2004 10:05:17,CAPITL,1129
01/01/2004 10:05:17,CENTRL,1717
01/01/2004 10:05:17,DUNWOD,577
01/01/2004 10:05:17,GENESE,989
01/01/2004 10:05:17,HUD VL,1083
01/01/2004 10:05:17,MHK VL,715
01/01/2004 10:05:17,MILLWD,222
01/01/2004 10:05:17,N.Y.C._LONGIL,6672
01/01/2004 10:05:17,NORTH,667
01/01/2004 10:05:17,WEST,1578
01/01/2004 10:06:47,CAPITL,1137
01/01/2004 10:06:47,CENTRL,1725
01/01/2004 10:06:47,DUNWOD,578
01/01/2004 10:06:47,GENESE,1000
01/01/2004 10:06:47,HUD VL,1091
01/01/2004 10:06:47,MHK VL,718
01/01/2004 10:06:47,MILLWD,223
01/01/2004 10:06:47,N.Y.C._LONGIL,6705
01/01/2004 10:06:47,NORTH,673
01/01/2004 10:06:47,WEST,1570
01/01/2004 10:11:47,CAPITL,1137
01/01/2004 10:11:47,CENTRL,1722
01/01/2004 10:11:47,DUNWOD,584
01/01/2004 10:11:47,GENESE,1008
01/01/2004 10:11:47,HUD VL,1105
01/01/2004 10:11:47,MHK VL,725
01/01/2004 10:11:47,MILLWD,220
01/01/2004 10:11:47,N.Y.C._LONGIL,6744
01/01/2004 10:11:47,NORTH,662
01/01/2004 10:11:47,WEST,1571
01/01/2004 10:16:47,CAPITL,1145
01/01/2004 10:16:47,CENTRL,1729
01/01/2004 10:16:47,DUNWOD,578
01/01/2004 10:16:47,GENESE,1005
01/01/2004 10:16:47,HUD VL,1105
01/01/2004 10:16:47,MHK VL,721
01/01/2004 10:16:47,MILLWD,222
01/01/2004 10:16:47,N.Y.C._LONGIL,6770
01/01/2004 10:16:47,NORTH,667
01/01/2004 10:16:47,WEST,1577
01/01/2004 10:18:17,CAPITL,1142
01/01/2004 10:18:17,CENTRL,1732
01/01/2004 10:18:17,DUNWOD,584
01/01/2004 10:18:17,GENESE,1013
01/01/2004 10:18:17,HUD VL,1098
01/01/2004 10:18:17,MHK VL,727
01/01/2004 10:18:17,MILLWD,215
01/01/2004 10:18:17,N.Y.C._LONGIL,6776
01/01/2004 10:18:17,NORTH,675
01/01/2004 10:18:17,WEST,1577
01/01/2004 10:22:47,CAPITL,1135
01/01/2004 10:22:47,CENTRL,1743
01/01/2004 10:22:47,DUNWOD,581
01/01/2004 10:22:47,GENESE,1022
01/01/2004 10:22:47,HUD VL,1106
01/01/2004 10:22:47,MHK VL,735
01/01/2004 10:22:47,MILLWD,216
01/01/2004 10:22:47,N.Y.C._LONGIL,6789
01/01/2004 10:22:47,NORTH,669
01/01/2004 10:22:47,WEST,1565
01/01/2004 10:25:17,CAPITL,1146
01/01/2004 10:25:17,CENTRL,1754
01/01/2004 10:25:17,DUNWOD,580
01/01/2004 10:25:17,GENESE,1028
01/01/2004 10:25:17,HUD VL,1105
01/01/2004 10:25:17,MHK VL,744
01/01/2004 10:25:17,MILLWD,219
01/01/2004 10:25:17,N.Y.C._LONGIL,6808
01/01/2004 10:25:17,NORTH,671
01/01/2004 10:25:17,WEST,1570
01/01/2004 10:29:47,CAPITL,1163
01/01/2004 10:29:47,CENTRL,1740
01/01/2004 10:29:47,DUNWOD,579
01/01/2004 10:29:47,GENESE,1027
01/01/2004 10:29:47,HUD VL,1099
01/01/2004 10:29:47,MHK VL,742
01/01/2004 10:29:47,MILLWD,222
01/01/2004 10:29:47,N.Y.C._LONGIL,6807
01/01/2004 10:29:47,NORTH,678
01/01/2004 10:29:47,WEST,1584
01/01/2004 10:31:17,CAPITL,1157
01/01/2004 10:31:17,CENTRL,1731
01/01/2004 10:31:17,DUNWOD,587
01/01/2004 10:31:17,GENESE,1034
01/01/2004 10:31:17,HUD VL,1100
01/01/2004 10:31:17,MHK VL,736
01/01/2004 10:31:17,MILLWD,222
01/01/2004 10:31:17,N.Y.C._LONGIL,6828
01/01/2004 10:31:17,NORTH,682
01/01/2004 10:31:17,WEST,1596
01/01/2004 10:34:17,CAPITL,1164
01/01/2004 10:34:17,CENTRL,1756
01/01/2004 10:34:17,DUNWOD,581
01/01/2004 10:34:17,GENESE,1034
01/01/2004 10:34:17,HUD VL,1109
01/01/2004 10:34:17,MHK VL,740
01/01/2004 10:34:17,MILLWD,226
01/01/2004 10:34:17,N.Y.C._LONGIL,6833
01/01/2004 10:34:17,NORTH,670
01/01/2004 10:34:17,WEST,1593
01/01/2004 10:39:17,CAPITL,1144
01/01/2004 10:39:17,CENTRL,1763
01/01/2004 10:39:17,DUNWOD,578
01/01/2004 10:39:17,GENESE,1037
01/01/2004 10:39:17,HUD VL,1110
01/01/2004 10:39:17,MHK VL,736
01/01/2004 10:39:17,MILLWD,218
01/01/2004 10:39:17,N.Y.C._LONGIL,6861
01/01/2004 10:39:17,NORTH,681
01/01/2004 10:39:17,WEST,1600
01/01/2004 10:40:47,CAPITL,1159
01/01/2004 10:40:47,CENTRL,1763
01/01/2004 10:40:47,DUNWOD,580
01/01/2004 10:40:47,GENESE,1034
01/01/2004 10:40:47,HUD VL,1097
01/01/2004 10:40:47,MHK VL,741
01/01/2004 10:40:47,MILLWD,226
01/01/2004 10:40:47,N.Y.C._LONGIL,6871
01/01/2004 10:40:47,NORTH,672
01/01/2004 10:40:47,WEST,1580
01/01/2004 10:45:47,CAPITL,1165
01/01/2004 10:45:47,CENTRL,1764
01/01/2004 10:45:47,DUNWOD,580
01/01/2004 10:45:47,GENESE,1045
01/01/2004 10:45:47,HUD VL,1103
01/01/2004 10:45:47,MHK VL,745
01/01/2004 10:45:47,MILLWD,224
01/01/2004 10:45:47,N.Y.C._LONGIL,6874
01/01/2004 10:45:47,NORTH,677
01/01/2004 10:45:47,WEST,1592
01/01/2004 10:50:47,CAPITL,1166
01/01/2004 10:50:47,CENTRL,1763
01/01/2004 10:50:47,DUNWOD,585
01/01/2004 10:50:47,GENESE,1042
01/01/2004 10:50:47,HUD VL,1103
01/01/2004 10:50:47,MHK VL,763
01/01/2004 10:50:47,MILLWD,227
01/01/2004 10:50:47,N.Y.C._LONGIL,6908
01/01/2004 10:50:47,NORTH,678
01/01/2004 10:50:47,WEST,1614
01/01/2004 10:55:17,CAPITL,1166
01/01/2004 10:55:17,CENTRL,1770
01/01/2004 10:55:17,DUNWOD,584
01/01/2004 10:55:17,GENESE,1048
01/01/2004 10:55:17,HUD VL,1119
01/01/2004 10:55:17,MHK VL,747
01/01/2004 10:55:17,MILLWD,223
01/01/2004 10:55:17,N.Y.C._LONGIL,6909
01/01/2004 10:55:17,NORTH,691
01/01/2004 10:55:17,WEST,1618
01/01/2004 11:00:00,CAPITL,1158
01/01/2004 11:00:00,CENTRL,1764
01/01/2004 11:00:00,DUNWOD,581
01/01/2004 11:00:00,GENESE,1044
01/01/2004 11:00:00,HUD VL,1122
01/01/2004 11:00:00,MHK VL,762
01/01/2004 11:00:00,MILLWD,226
01/01/2004 11:00:00,N.Y.C._LONGIL,6949
01/01/2004 11:00:00,NORTH,673
01/01/2004 11:00:00,WEST,1612
01/01/2004 11:00:47,CAPITL,1167
01/01/2004 11:00:47,CENTRL,1778
01/01/2004 11:00:47,DUNWOD,585
01/01/2004 11:00:47,GENESE,1049
01/01/2004 11:00:47,HUD VL,1129
01/01/2004 11:00:47,MHK VL,748
01/01/2004 11:00:47,MILLWD,227
01/01/2004 11:00:47,N.Y.C._LONGIL,6947
01/01/2004 11:00:47,NORTH,686
01/01/2004 11:00:47,WEST,1619
01/01/2004 11:05:17,CAPITL,1183
01/01/2004 11:05:17,CENTRL,1772
01/01/2004 11:05:17,DUNWOD,589
01/01/2004 11:05:17,GENESE,1043
01/01/2004 11:05:17,HUD VL,1109
01/01/2004 11:05:17,MHK VL,750
01/01/2004 11:05:17,MILLWD,230
01/01/2004 11:05:17,N.Y.C._LONGIL,6957
01/01/2004 11:05:17,NORTH,682
01/01/2004 11:05:17,WEST,1601
01/01/2004 11:06:47,CAPITL,1184
01/01/2004 11:06:47,CENTRL,1774
01/01/2004 11:06:47,DUNWOD,595
01/01/2004 11:06:47,GENESE,1045
01/01/2004 11:06:47,HUD VL,1117
01/01/2004 11:06:47,MHK VL,759
01/01/2004 11:06:47,MILLWD,225
01/01/2004 11:06:47,N.Y.C._LONGIL,6980
01/01/2004 11:06:47,NORTH,684
01/01/2004 11:06:47,WEST,1598
01/01/2004 11:11:47,CAPITL,1170
01/01/2004 11:11:47,CENTRL,1787
01/01/2004 11:11:47,DUNWOD,607
01/01/2004 11:11:47,GENESE,1054
01/01/2004 11:11:47,HUD VL,1145
01/01/2004 11:11:47,MHK VL,753
01/01/2004 11:11:47,MILLWD,222
01/01/2004 11:11:47,N.Y.C._LONGIL,6987
01/01/2004 11:11:47,NORTH,676
01/01/2004 11:11:47,WEST,1598
01/01/2004 11:16:47,CAPITL,1185
01/01/2004 11:16:47,CENTRL,1777
01/01/2004 11:16:47,DUNWOD,598
01/01/2004 11:16:47,GENESE,1054
01/01/2004 11:16:47,HUD VL,1130
01/01/2004 11:16:47,MHK VL,758
01/01/2004 11:16:47,MILLWD,224
01/01/2004 11:16:47,N.Y.C._LONGIL,6992
01/01/2004 11:16:47,NORTH,677
01/01/2004 11:16:47,WEST,1591
01/01/2004 11:18:17,CAPITL,1179
01/01/2004 11:18:17,CENTRL,1773
01/01/2004 11:18:17,DUNWOD,590
01/01/2004 11:18:17,GENESE,1055
01/01/2004 11:18:17,HUD VL,1130
01/01/2004 11:18:17,MHK VL,757
01/01/2004 11:18:17,MILLWD,227
01/01/2004 11:18:17,N.Y.C._LONGIL,7051
01/01/2004 11:18:17,NORTH,681
01/01/2004 11:18:17,WEST,1601
01/01/2004 11:20:47,CAPITL,1182
01/01/2004 11:20:47,CENTRL,1782
01/01/2004 11:20:47,DUNWOD,595
01/01/2004 11:20:47,GENESE,1062
01/01/2004 11:20:47,HUD VL,1136
01/01/2004 11:20:47,MHK VL,765
01/01/2004 11:20:47,MILLWD,220
01/01/2004 11:20:47,N.Y.C._LONGIL,7029
01/01/2004 11:20:47,NORTH,685
01/01/2004 11:20:47,WEST,1599
01/01/2004 11:25:47,CAPITL,1159
01/01/2004 11:25:47,CENTRL,1785
01/01/2004 11:25:47,DUNWOD,587
01/01/2004 11:25:47,GENESE,1067
01/01/2004 11:25:47,HUD VL,1132
01/01/2004 11:25:47,MHK VL,752
01/01/2004 11:25:47,MILLWD,229
01/01/2004 11:25:47,N.Y.C._LONGIL,7056
01/01/2004 11:25:47,NORTH,692
01/01/2004 11:25:47,WEST,1587
01/01/2004 11:27:17,CAPITL,1186
01/01/2004 11:27:17,CENTRL,1781
01/01/2004 11:27:17,DUNWOD,602
01/01/2004 11:27:17,GENESE,1073
01/01/2004 11:27:17,HUD VL,1130
01/01/2004 11:27:17,MHK VL,766
01/01/2004 11:27:17,MILLWD,217
01/01/2004 11:27:17,N.Y.C._LONGIL,7050
01/01/2004 11:27:17,NORTH,681
01/01/2004 11:27:17,WEST,1606
01/01/2004 11:32:17,CAPITL,1182
01/01/2004 11:32:17,CENTRL,1787
01/01/2004 11:32:17,DUNWOD,599
01/01/2004 11:32:17,GENESE,1071
01/01/2004 11:32:17,HUD VL,1127
01/01/2004 11:32:17,MHK VL,771
01/01/2004 11:32:17,MILLWD,216
01/01/2004 11:32:17,N.Y.C._LONGIL,7044
01/01/2004 11:32:17,NORTH,673
